run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,pass_at_1,pass_at_2,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted,from_planner_cache,use_gate,use_fixer_context
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,0,has_close_elements,1,1,,0.6,0.0,4.111,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,1,separate_paren_groups,1,1,,0.0,0.0,1.666,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,2,truncate_number,1,1,,0.6,0.0,2.388,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,3,below_zero,1,1,,0.9,0.0,1.867,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,4,mean_absolute_deviation,1,1,,0.6,0.0,2.051,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,5,intersperse,1,1,,0.6,0.0,2.17,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,6,parse_nested_parens,1,1,,0.6,0.0,2.248,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,7,filter_by_substring,1,1,,0.9,0.0,2.512,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,8,sum_product,1,1,,0.0,0.0,1.536,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,9,rolling_max,1,1,,0.9,0.0,2.215,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,10,make_palindrome,0,0,,0.7,0.0,3.224,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,11,string_xor,1,1,,0.7,0.0,3.528,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,12,longest,1,1,,0.7,0.0,2.299,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,13,greatest_common_divisor,1,1,,0.0,0.0,1.413,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,14,all_prefixes,1,1,,0.9,0.0,2.917,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,15,string_sequence,1,1,,0.6,0.0,2.05,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,16,count_distinct_characters,1,1,,0.0,0.0,1.298,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,17,parse_music,1,1,,0.6,0.0,2.139,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,18,how_many_times,1,1,,0.6,0.0,1.792,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,19,sort_numbers,1,1,,0.7,0.0,3.977,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,20,find_closest_elements,1,1,,0.7,0.0,2.208,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,21,rescale_to_unit,1,1,,0.0,0.0,1.534,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,22,filter_integers,1,1,,0.7,0.0,3.119,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,23,strlen,1,1,,0.0,0.0,1.303,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,24,largest_divisor,1,1,,0.6,0.0,2.313,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,25,factorize,1,1,,0.7,0.0,2.532,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,26,remove_duplicates,0,0,,0.0,0.0,1.414,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,27,flip_case,1,1,,0.0,0.0,1.298,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,28,concatenate,1,1,,0.7,0.0,2.012,0,0,0,1,1,1
20260525_011534,llama31_p9_t2_tau60,baseline,0.3,0.6,29,filter_by_prefix,1,1,,0.9,0.0,2.4,0,0,0,1,1,1
