run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,pass_at_1,pass_at_2,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted,from_planner_cache,use_gate,use_fixer_context
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,0,has_close_elements,1,1,,0.6,0.0,4.081,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,1,separate_paren_groups,0,0,,0.6,0.0,2.369,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,2,truncate_number,1,1,,0.7,0.0,2.016,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,3,below_zero,1,1,,0.0,0.0,1.412,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,4,mean_absolute_deviation,1,1,,0.8,0.0,2.933,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,5,intersperse,1,1,,0.6,0.0,2.134,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,6,parse_nested_parens,1,1,,0.6,0.0,2.146,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,7,filter_by_substring,1,1,,0.0,0.0,1.301,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,8,sum_product,1,1,,0.0,0.0,1.53,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,9,rolling_max,1,1,,0.0,0.0,1.531,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,10,make_palindrome,1,1,,0.7,0.0,2.927,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,11,string_xor,1,1,,0.0,0.0,1.418,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,12,longest,1,1,,0.6,0.0,2.168,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,13,greatest_common_divisor,1,1,,0.0,0.0,1.411,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,14,all_prefixes,1,1,,0.6,0.0,2.816,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,15,string_sequence,1,1,,0.6,0.0,2.28,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,16,count_distinct_characters,1,1,,0.0,0.0,1.297,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,17,parse_music,1,1,,0.6,0.0,1.982,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,18,how_many_times,1,1,,0.6,0.0,1.833,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,19,sort_numbers,1,1,,0.7,0.0,2.476,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,20,find_closest_elements,1,1,,0.6,0.0,2.09,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,21,rescale_to_unit,1,1,,0.2,0.0,1.419,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,22,filter_integers,1,1,,0.0,0.0,1.3,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,23,strlen,1,1,,0.0,0.0,1.291,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,24,largest_divisor,1,1,,0.6,0.0,2.762,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,25,factorize,1,1,,0.7,0.0,2.927,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,26,remove_duplicates,0,0,,0.0,0.0,1.411,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,27,flip_case,1,1,,0.0,0.0,1.41,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,28,concatenate,1,1,,0.0,0.0,1.298,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,29,filter_by_prefix,1,1,,0.0,0.0,1.301,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,30,get_positive,1,1,,0.0,0.0,1.295,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,31,is_prime,1,1,,0.0,0.0,1.412,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,32,find_zero,0,0,,0.7,0.0,3.762,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,33,sort_third,0,0,,0.7,0.0,3.368,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,34,unique,1,1,,0.6,0.0,1.817,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,35,max_element,1,1,,0.0,0.0,1.294,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,36,fizz_buzz,0,0,,0.9,0.0,3.138,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,37,sort_even,1,1,,0.6,0.0,3.487,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,38,decode_cyclic,0,0,,0.9,0.0,0.002,0,0,0,1,1,1
20260525_030957,deepseek_p9_t3_tau60,baseline,0.3,0.6,39,prime_fib,1,1,,0.7,0.0,3.408,0,0,0,1,1,1
